participant_id,mode,timestamp,attention_score,action,low_streak
P001,baseline,104.11,0.85,Baseline,0
P001,baseline,104.27,0.86,Baseline,0
P001,baseline,104.44,0.77,Baseline,0
P001,baseline,104.61,0.82,Baseline,0
P001,baseline,104.78,0.84,Baseline,0
P001,baseline,104.94,0.84,Baseline,0
P001,baseline,105.14,0.8,Baseline,0
P001,baseline,105.32,0.88,Baseline,0
P001,baseline,105.49,0.87,Baseline,0
P001,baseline,105.67,0.82,Baseline,0
P001,baseline,105.84,0.8,Baseline,0
P001,baseline,106.03,0.83,Baseline,0
P001,baseline,106.2,0.83,Baseline,0
P001,baseline,106.37,0.81,Baseline,0
P001,baseline,106.55,0.85,Baseline,0
P001,baseline,106.71,0.8,Baseline,0
P001,baseline,106.88,0.83,Baseline,0
P001,baseline,107.06,0.81,Baseline,0
P001,baseline,107.22,0.79,Baseline,0
P001,baseline,107.39,0.8,Baseline,0
P001,baseline,107.56,0.74,Baseline,0
P001,baseline,107.72,0.81,Baseline,0
P001,baseline,107.87,0.81,Baseline,0
P001,baseline,108.03,0.83,Baseline,0
P001,baseline,108.19,0.84,Baseline,0
P001,baseline,108.37,0.81,Baseline,0
P001,baseline,108.53,0.82,Baseline,0
P001,baseline,108.69,0.82,Baseline,0
P001,baseline,108.86,0.83,Baseline,0
P001,baseline,109.02,0.83,Baseline,0
P001,baseline,109.19,0.82,Baseline,0
P001,baseline,109.36,0.85,Baseline,0
P001,baseline,109.53,0.81,Baseline,0
P001,baseline,109.71,0.83,Baseline,0
P001,baseline,109.88,0.82,Baseline,0
P001,baseline,110.05,0.85,Baseline,0
P001,baseline,110.21,0.89,Baseline,0
P001,baseline,110.37,0.82,Baseline,0
P001,baseline,110.56,0.84,Baseline,0
P001,baseline,110.73,0.8,Baseline,0
P001,baseline,110.91,0.84,Baseline,0
P001,baseline,111.09,0.76,Baseline,0
P001,baseline,111.25,0.75,Baseline,0
P001,baseline,111.41,0.84,Baseline,0
P001,baseline,111.57,0.81,Baseline,0
P001,baseline,111.74,0.85,Baseline,0
P001,baseline,111.91,0.83,Baseline,0
P001,baseline,112.1,0.86,Baseline,0
P001,baseline,112.7,0.81,Baseline,0
P001,baseline,112.87,0.81,Baseline,0
P001,baseline,113.04,0.81,Baseline,0
P001,baseline,113.21,0.81,Baseline,0
P001,baseline,113.38,0.81,Baseline,0
P001,baseline,113.54,0.8,Baseline,0
P001,baseline,113.71,0.85,Baseline,0
P001,baseline,113.88,0.81,Baseline,0
P001,baseline,114.05,0.79,Baseline,0
P001,baseline,114.2,0.85,Baseline,0
P001,baseline,114.36,0.85,Baseline,0
P001,baseline,114.51,0.87,Baseline,0
P001,baseline,114.68,0.85,Baseline,0
P001,baseline,114.85,0.88,Baseline,0
P001,baseline,115.03,0.85,Baseline,0
P001,baseline,115.21,0.85,Baseline,0
P001,baseline,115.37,0.77,Baseline,0
P001,baseline,115.55,0.82,Baseline,0
P001,baseline,115.72,0.87,Baseline,0
P001,baseline,115.9,0.82,Baseline,0
P001,baseline,116.1,0.87,Baseline,0
P001,baseline,116.31,0.84,Baseline,0
P001,baseline,116.52,0.82,Baseline,0
P001,baseline,116.69,0.84,Baseline,0
P001,baseline,116.86,0.73,Baseline,0
P001,baseline,117.02,0.83,Baseline,0
P001,baseline,117.19,0.84,Baseline,0
P001,baseline,117.36,0.81,Baseline,0
P001,baseline,117.53,0.84,Baseline,0
P001,baseline,117.7,0.87,Baseline,0
P001,baseline,117.87,0.88,Baseline,0
P001,baseline,118.05,0.84,Baseline,0
P001,baseline,118.21,0.82,Baseline,0
P001,baseline,118.38,0.89,Baseline,0
P001,baseline,118.56,0.83,Baseline,0
P001,baseline,118.72,0.84,Baseline,0
P001,baseline,118.88,0.87,Baseline,0
P001,baseline,119.05,0.82,Baseline,0
P001,baseline,119.22,0.81,Baseline,0
P001,baseline,119.38,0.83,Baseline,0
P001,baseline,119.52,0.81,Baseline,0
P001,baseline,119.69,0.87,Baseline,0
P001,baseline,119.86,0.8,Baseline,0
