participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,baseline,94.29,0.77,Baseline,0
Anmol,baseline,94.44,0.83,Baseline,0
Anmol,baseline,94.6,0.79,Baseline,0
Anmol,baseline,94.75,0.6,Baseline,0
Anmol,baseline,94.91,0.59,Baseline,0
Anmol,baseline,95.07,0.7,Baseline,0
Anmol,baseline,95.23,0.63,Baseline,0
Anmol,baseline,95.37,0.64,Baseline,0
Anmol,baseline,95.53,0.66,Baseline,0
Anmol,baseline,95.69,0.61,Baseline,0
Anmol,baseline,95.85,0.62,Baseline,0
Anmol,baseline,96.01,0.64,Baseline,0
Anmol,baseline,96.15,0.6,Baseline,0
Anmol,baseline,96.32,0.6,Baseline,0
Anmol,baseline,96.48,0.69,Baseline,0
Anmol,baseline,96.64,0.62,Baseline,0
Anmol,baseline,96.79,0.62,Baseline,0
Anmol,baseline,96.96,0.61,Baseline,0
Anmol,baseline,97.11,0.62,Baseline,0
Anmol,baseline,97.26,0.63,Baseline,0
Anmol,baseline,97.42,0.61,Baseline,0
Anmol,baseline,97.57,0.64,Baseline,0
Anmol,baseline,97.73,0.62,Baseline,0
Anmol,baseline,97.89,0.64,Baseline,0
Anmol,baseline,98.04,0.63,Baseline,0
Anmol,baseline,98.2,0.61,Baseline,0
Anmol,baseline,98.36,0.63,Baseline,0
Anmol,baseline,98.5,0.66,Baseline,0
Anmol,baseline,98.68,0.66,Baseline,0
Anmol,baseline,98.84,0.69,Baseline,0
Anmol,baseline,99.0,0.63,Baseline,0
Anmol,baseline,99.15,0.64,Baseline,0
Anmol,baseline,99.31,0.64,Baseline,0
Anmol,baseline,99.46,0.62,Baseline,0
Anmol,baseline,99.62,0.6,Baseline,0
Anmol,baseline,99.78,0.64,Baseline,0
Anmol,baseline,99.95,0.65,Baseline,0
Anmol,baseline,100.11,0.62,Baseline,0
Anmol,baseline,100.26,0.63,Baseline,0
Anmol,baseline,100.41,0.62,Baseline,0
Anmol,baseline,100.57,0.63,Baseline,0
Anmol,baseline,100.73,0.63,Baseline,0
Anmol,baseline,100.88,0.65,Baseline,0
Anmol,baseline,101.06,0.64,Baseline,0
Anmol,baseline,101.22,0.65,Baseline,0
Anmol,baseline,101.37,0.6,Baseline,0
Anmol,baseline,101.54,0.61,Baseline,0
Anmol,baseline,101.69,0.58,Baseline,0
Anmol,baseline,101.85,0.6,Baseline,0
Anmol,baseline,102.02,0.63,Baseline,0
Anmol,baseline,102.17,0.63,Baseline,0
Anmol,baseline,102.32,0.61,Baseline,0
Anmol,baseline,102.47,0.61,Baseline,0
Anmol,baseline,102.64,0.62,Baseline,0
Anmol,baseline,102.81,0.66,Baseline,0
Anmol,baseline,102.97,0.68,Baseline,0
Anmol,baseline,103.12,0.7,Baseline,0
Anmol,baseline,103.27,0.62,Baseline,0
Anmol,baseline,103.43,0.62,Baseline,0
Anmol,baseline,103.59,0.56,Baseline,0
Anmol,baseline,103.75,0.57,Baseline,0
Anmol,baseline,103.91,0.62,Baseline,0
Anmol,baseline,104.4,0.6,Baseline,0
Anmol,baseline,104.57,0.6,Baseline,0
Anmol,baseline,104.72,0.62,Baseline,0
Anmol,baseline,104.88,0.55,Baseline,0
Anmol,baseline,105.04,0.55,Baseline,0
Anmol,baseline,105.2,0.64,Baseline,0
Anmol,baseline,105.35,0.6,Baseline,0
Anmol,baseline,105.51,0.61,Baseline,0
Anmol,baseline,105.67,0.61,Baseline,0
Anmol,baseline,105.82,0.61,Baseline,0
Anmol,baseline,105.98,0.71,Baseline,0
Anmol,baseline,106.13,0.54,Baseline,0
Anmol,baseline,106.29,0.76,Baseline,0
Anmol,baseline,106.44,0.77,Baseline,0
Anmol,baseline,106.6,0.8,Baseline,0
Anmol,baseline,106.76,0.74,Baseline,0
Anmol,baseline,106.91,0.75,Baseline,0
Anmol,baseline,107.07,0.76,Baseline,0
Anmol,baseline,107.23,0.89,Baseline,0
Anmol,baseline,107.38,0.86,Baseline,0
Anmol,baseline,107.54,0.86,Baseline,0
Anmol,baseline,107.71,0.84,Baseline,0
Anmol,baseline,107.86,0.8,Baseline,0
Anmol,baseline,108.02,0.83,Baseline,0
Anmol,baseline,108.19,0.78,Baseline,0
Anmol,baseline,108.35,0.81,Baseline,0
Anmol,baseline,108.5,0.84,Baseline,0
Anmol,baseline,108.66,0.8,Baseline,0
Anmol,baseline,108.81,0.87,Baseline,0
Anmol,baseline,108.96,0.82,Baseline,0
Anmol,baseline,109.12,0.8,Baseline,0
Anmol,baseline,109.27,0.82,Baseline,0
Anmol,baseline,109.43,0.83,Baseline,0
Anmol,baseline,109.59,0.78,Baseline,0
Anmol,baseline,109.74,0.86,Baseline,0
Anmol,baseline,109.91,0.8,Baseline,0
Anmol,baseline,110.07,0.85,Baseline,0
Anmol,baseline,110.23,0.88,Baseline,0
Anmol,baseline,110.4,0.9,Baseline,0
Anmol,baseline,110.55,0.83,Baseline,0
Anmol,baseline,110.72,0.82,Baseline,0
Anmol,baseline,110.88,0.77,Baseline,0
Anmol,baseline,111.05,0.79,Baseline,0
Anmol,baseline,111.21,0.81,Baseline,0
Anmol,baseline,111.37,0.76,Baseline,0
Anmol,baseline,111.53,0.81,Baseline,0
Anmol,baseline,111.69,0.79,Baseline,0
Anmol,baseline,111.85,0.75,Baseline,0
Anmol,baseline,112.0,0.79,Baseline,0
Anmol,baseline,112.15,0.76,Baseline,0
Anmol,baseline,112.32,0.77,Baseline,0
Anmol,baseline,112.49,0.79,Baseline,0
Anmol,baseline,112.65,0.86,Baseline,0
Anmol,baseline,112.81,0.84,Baseline,0
Anmol,baseline,112.97,0.83,Baseline,0
Anmol,baseline,113.13,0.81,Baseline,0
Anmol,baseline,113.29,0.82,Baseline,0
Anmol,baseline,113.45,0.81,Baseline,0
Anmol,baseline,113.6,0.74,Baseline,0
Anmol,baseline,113.77,0.8,Baseline,0
Anmol,baseline,113.93,0.74,Baseline,0
Anmol,baseline,114.1,0.83,Baseline,0
Anmol,baseline,114.27,0.78,Baseline,0
Anmol,baseline,114.42,0.85,Baseline,0
Anmol,baseline,114.58,0.83,Baseline,0
Anmol,baseline,114.74,0.82,Baseline,0
Anmol,baseline,114.89,0.83,Baseline,0
Anmol,baseline,115.06,0.87,Baseline,0
Anmol,baseline,115.23,0.82,Baseline,0
Anmol,baseline,115.39,0.87,Baseline,0
Anmol,baseline,115.55,0.88,Baseline,0
Anmol,baseline,115.71,0.76,Baseline,0
Anmol,baseline,115.88,0.82,Baseline,0
Anmol,baseline,116.04,0.85,Baseline,0
Anmol,baseline,116.2,0.83,Baseline,0
Anmol,baseline,116.36,0.82,Baseline,0
Anmol,baseline,116.51,0.85,Baseline,0
Anmol,baseline,116.68,0.87,Baseline,0
Anmol,baseline,116.84,0.92,Baseline,0
Anmol,baseline,116.99,0.86,Baseline,0
Anmol,baseline,117.16,0.84,Baseline,0
Anmol,baseline,117.31,0.9,Baseline,0
Anmol,baseline,117.47,0.86,Baseline,0
Anmol,baseline,117.62,0.85,Baseline,0
Anmol,baseline,117.78,0.83,Baseline,0
Anmol,baseline,117.93,0.85,Baseline,0
Anmol,baseline,118.08,0.84,Baseline,0
Anmol,baseline,118.24,0.87,Baseline,0
Anmol,baseline,118.76,0.88,Baseline,0
Anmol,baseline,118.92,0.89,Baseline,0
Anmol,baseline,119.08,0.84,Baseline,0
Anmol,baseline,119.23,0.87,Baseline,0
Anmol,baseline,119.39,0.86,Baseline,0
Anmol,baseline,119.55,0.85,Baseline,0
Anmol,baseline,119.7,0.81,Baseline,0
Anmol,baseline,119.86,0.86,Baseline,0
